Nice name, ID, Level, X, Z
"Monkey Zombie",5281,0,2809,9104
"Spider",5238,0,2810,9104
"Monkey Zombie",5281,0,2810,9111
"Monkey Zombie",5281,0,2810,9123
"Spider",5238,0,2810,9124
"Guard",3010,2,1651,5594
"Guard",3010,2,1651,5600
"Guard",3010,2,1651,5606
"Guard",3010,2,1652,5612
"Guard",3010,2,1653,5590
"Guard",3010,2,1654,5598
"Guard",3010,2,1654,5601
"Guard",3010,2,1655,5610
"Guard",3010,2,1655,5614
"Guard",3010,2,1656,5591
"Guard",3010,2,1657,5594
"Guard",3010,2,1657,5599
"Guard",3010,2,1657,5605
"Rat",2854,0,1344,3492
"Rat",2854,0,1345,3486
"Rat",2854,0,1346,3483
"Rat",2854,0,1347,3492
"Rat",2854,0,1349,3490
"Rat",2854,0,1350,3487
"Rat",2854,0,1351,3496
"Rat",2854,0,1352,3490
"Rat",2854,0,1353,3492
"Rat",2854,0,1354,3488
"Rat",2854,0,1354,3495
"Rat",2854,0,1355,3484
"Rat",2854,0,1358,3490
"Rat",2854,0,1358,3495
"Rat",2854,0,1359,3498
"Rat",2854,0,1360,3487
"Rat",2854,0,1364,3485
"Lizardman",6915,0,1378,3518
"Soldier",7522,0,1381,3501
"Lizardman",6914,0,1381,3503
"Lizardman",6915,0,1381,3519
"Lizardman",6916,0,1382,3499
"Soldier",7524,0,1383,3503
"Soldier",7522,0,1384,3500
"Lizardman brute",6918,0,1385,3502
"Soldier",7521,0,1387,3503
"Lizardman brute",6919,0,1393,3497
"Lizardman",6917,0,1396,3496
"Lizardman",6915,0,1398,3499
"Uglug Nar",861,0,2442,3049
"Ogre guard",865,0,2443,3038
"Pilg",862,0,2443,3046
"Grish",860,0,2443,3051
"Grug",863,0,2446,3049
"Ogre guard",865,0,2452,3030
"Ogre guard",864,0,2454,3047
"Skogre",872,0,2461,3047
"Zogre",874,0,2464,3045
"Zogre",873,0,2464,3049
"Skogre",872,0,2466,3052
"Zogre",875,0,2467,3049
"Zogre",876,0,2468,3046
"Skogre",878,0,2469,3039
"Zogre",877,0,2470,3055
"Skogre",879,0,2480,3046
"Zogre",867,0,2482,3046
"Zogre",866,0,2486,3048
"Darren",2198,0,3016,3947
"Mysterious ghost",6105,0,3022,3946
"Pirate",523,0,3039,3950
"Pirate",523,0,3039,3955
"Pirate",523,0,3039,3958
"Pirate",523,0,3040,3955
"Pirate",523,0,3041,3950
"Pirate",523,0,3041,3951
"Pirate",523,0,3041,3953
"Pirate",523,0,3041,3956
"Pirate",523,0,3043,3950
"Pirate",523,0,3043,3951
"Pirate",523,0,3043,3956
"Pirate",523,0,3043,3958
"Garth",2669,0,2766,3212
"Jungle spider",3020,0,2767,3204
"Jungle spider",3020,0,2768,3210
"Snake",2845,0,2772,3209
"Tool Leprechaun",0,0,2773,3211
"Hajedy",5356,0,2779,3211
"Praistan Ebola",2686,0,2799,3202
"Trader Crewmember",1334,0,2759,3239
"Trader Crewmember",1329,0,2760,3239
"My Arm",748,0,2772,3223
"Captain Barnaby",8764,0,2773,3229
"Maniacal monkey",7118,1,2433,9184
"Maniacal monkey",7118,1,2435,9184
"Maniacal monkey",7118,1,2436,9164
"Maniacal monkey",7118,1,2436,9182
"Maniacal monkey",7118,1,2437,9160
"Maniacal monkey",7118,1,2437,9185
"Maniacal monkey",7118,1,2438,9168
"Maniacal monkey",7118,1,2438,9179
"Maniacal monkey",7118,1,2438,9181
"Maniacal monkey",7118,1,2439,9157
"Maniacal monkey",7118,1,2439,9170
"Maniacal monkey",7118,1,2439,9183
"Maniacal monkey",7118,1,2440,9166
"Maniacal monkey",7118,1,2440,9180
"Maniacal monkey",7118,1,2440,9184
"Maniacal monkey",7118,1,2441,9161
"Maniacal monkey",7118,1,2441,9177
"Maniacal monkey",7118,1,2442,9158
"Maniacal monkey",7118,1,2442,9167
"Maniacal monkey",7118,1,2442,9173
"Maniacal monkey",7118,1,2442,9179
"Maniacal monkey",7118,1,2443,9163
"Maniacal monkey",7118,1,2443,9170
"Maniacal monkey",7118,1,2443,9176
"Maniacal monkey",7118,1,2444,9157
"Maniacal monkey",7118,1,2444,9160
"Maniacal monkey",7118,1,2444,9165
"Maniacal monkey",7118,1,2445,9169
"Maniacal monkey",7118,1,2445,9171
"Maniacal monkey",7118,1,2447,9158
"Maniacal monkey",7118,1,2447,9164
"Maniacal monkey",7118,1,2447,9167
"Maniacal monkey",7118,1,2448,9158
"Maniacal monkey",7118,1,2449,9160
"Maniacal monkey",7118,1,2449,9164
"Maniacal monkey",7118,1,2449,9170
"Maniacal monkey",7118,1,2452,9162
"Maniacal monkey",7118,1,2452,9165
"Maniacal monkey",7118,1,2452,9166
"Builder",5181,0,2511,5532
"Builder",5178,0,2511,5536
"Tegdak",5182,0,2511,5563
"Builder",5179,0,2512,5535
"Zanik",6284,0,2512,5563
"Builder",5180,0,2513,5533
"Black unicorn Foal",3911,0,2707,3670
"Black unicorn",2849,0,2708,3672
"Black unicorn Foal",3911,0,2710,3672
"Svidi",1375,0,2714,3672
"Black unicorn Foal",3911,0,2728,3661
"Black unicorn",2849,0,2730,3659
"Black unicorn Foal",3911,0,2732,3659
"Pyrefiend",435,0,2757,10008
"Pyrefiend",434,0,2758,10001
"Pyrefiend",433,0,2758,10004
"Pyrefiend",435,0,2758,10012
"Pyrefiend",436,0,2760,10007
"Pyrefiend",433,0,2760,10009
"Pyrefiend",433,0,2761,9998
"Pyrefiend",436,0,2761,10003
"Pyrefiend",434,0,2763,9999
"Pyrefiend",435,0,2763,10001
"Pyrefiend",434,0,2763,10007
"Pyrefiend",433,0,2765,10002
"Pyrefiend",436,0,2765,10005
"Cave crawler",408,0,2781,10000
"Cave crawler",409,0,2782,9995
"Cave crawler",406,0,2784,9998
"Cave crawler",408,0,2785,9992
"Cockatrice",419,0,2785,10035
"Cockatrice",419,0,2786,10038
"Cave crawler",407,0,2787,9996
"Cockatrice",419,0,2789,10032
"Cave crawler",408,0,2790,9994
"Cockatrice",419,0,2791,10036
"Cave crawler",409,0,2793,9998
"Rockslug",421,0,2793,10016
"Cave crawler",406,0,2795,9994
"Rockslug",421,0,2795,10017
"Cockatrice",419,0,2795,10033
"Cockatrice",419,0,2797,10036
"Rockslug",421,0,2798,10018
"Cockatrice",419,0,2799,10031
"Rockslug",421,0,2800,10020
"Rockslug",421,0,2801,10015
"Rockslug",421,0,2803,10017
"Rockslug",421,0,2804,10019
"Chicken",3316,0,3138,3093
"Chicken",3316,0,3138,3095
"Chicken",3316,0,3140,3093
"Chicken",3316,0,3140,3094
"Chicken",3316,0,3140,3096
"Magic Instructor",3309,0,3141,3088
"Revenant cyclops",7934,0,3167,10195
"Revenant demon",7936,0,3184,10189
"Emblem Trader",7943,0,3196,10224
"Gallow",6775,0,1805,3562
"Town Crier",6946,0,1806,3550
"Tool Leprechaun",0,0,1806,3555
"Flies",758,0,1815,3536
"Flies",758,0,1817,3536
"Flies",758,0,1817,3538
"Flies",758,0,1818,3537
"Flies",758,0,1819,3538
"Mugger",6996,0,1825,3573
"Gull",281,0,1848,3538
"Gull",281,0,1852,3529
"Gull",281,0,1853,3574
"Man",6776,0,1816,3537
"Fishing spot",1544,0,2498,3547
"Fishing spot",1544,0,2511,3562
"Fishing spot",1544,0,2516,3575
"Private Pierreb",1660,0,2520,3568
"Private Pendron",1659,0,2525,3564
"Private Paldon",1661,0,2526,3575
"Captain Cain",1657,0,2534,3568
"Commander Connad",1656,0,2536,3577
"Gunnjorn",2153,0,2540,3548
"Barbarian guard",5227,0,2544,3567
"Barbarian guard",5227,0,2544,3571
"Barbarian",3062,0,2544,3577
"Barbarian",3055,0,2546,3560
"Barbarian",3056,0,2546,3565
"Barbarian",3071,0,2548,3558
"Barbarian",3057,0,2549,3566
"Barbarian",3059,0,2549,3570
"Barbarian",3069,0,2550,3563
"Kharid Scorpion",5229,0,2552,3570
"Chicken",1174,0,2553,3562
"Chicken",1174,0,2553,3565
"Chicken",1173,0,2554,3563
"Hobgoblin",3049,0,2576,4460
"Hobgoblin",3049,0,2576,4462
"Golrie",892,0,2579,4451
"Hobgoblin",3049,0,2579,4458
"Hobgoblin",3049,0,2579,4461
"Hobgoblin",3049,0,2579,4463
"Hobgoblin",3049,0,2581,4462
"Hobgoblin",3049,0,2582,4461
"Zombie",49,0,2603,4446
"Giant bat",2834,0,2604,4446
"Zombie",27,0,2605,4449
"Giant bat",2834,0,2606,4437
"Giant bat",2834,0,2607,4444
"Zombie",28,0,2612,4447
"Recruiter",7734,0,3309,4642
"Bear Cub",3908,0,1216,3680
"Grizzly bear",2838,0,1219,3679
"Mary",8597,0,1238,3679
"Rat",2855,0,1244,3696
"Gordon",10500,0,1248,3686
"Chicken",2804,0,1250,3688
"Chicken",2805,0,1250,3692
"Soldier",8599,0,1251,3681
"Chicken",10495,0,1251,3689
"Chicken",10494,0,1252,3687
"Chicken",10497,0,1252,3692
"Soldier",8599,0,1253,3678
"Chicken",10496,0,1253,3693
"Sergeant",10505,0,1254,3680
"Ranger",8601,0,1254,3683
"Chicken",10495,0,1254,3690
"Chicken",10496,0,1255,3692
"Rat",2855,0,1257,3688
"Cow calf",2792,0,1257,3691
"Cow",2790,0,1261,3692
"Cow",2793,0,1262,3689
"",1172,0,1265,3688
"Rod Fishing spot",8524,0,1271,3707
"Rod Fishing spot",8524,0,1273,3707
"Mummy",720,0,3201,9293
"Mummy",723,0,3202,9283
"Mummy",722,0,3204,9309
"Mummy",720,0,3205,9303
"Mummy",721,0,3205,9329
"Mummy",720,0,3206,9328
"Mummy",723,0,3206,9333
"Mummy",720,0,3207,9310
"Mummy",723,0,3209,9299
"Mummy",721,0,3210,9292
"Mummy",720,0,3211,9284
"Mummy",722,0,3214,9333
"Mummy",722,0,3219,9297
"Mummy",723,0,3219,9301
"Mummy",720,0,3220,9289
"Mummy",721,0,3221,9310
"Mummy",720,0,3224,9334
"Mummy",721,0,3225,9323
"Mummy",723,0,3226,9285
"Mummy",723,0,3227,9303
"Mummy",723,0,3228,9293
"Mummy",723,0,3229,9333
"Azzanadra",1973,0,3233,9317
"Mummy",723,0,3237,9293
"Mummy",722,0,3239,9300
"Mummy",722,0,3240,9286
"Mummy",722,0,3240,9330
"Mummy",721,0,3243,9310
"Mummy",722,0,3245,9306
"Mummy",721,0,3246,9290
"Mummy",723,0,3246,9321
"Mummy",720,0,3249,9286
"Mummy",722,0,3250,9316
"Mummy",722,0,3250,9317
"Mummy",720,0,3251,9303
"Mummy",720,0,3252,9327
"Mummy",720,0,3252,9332
"Mummy",721,0,3255,9301
"Mummy",720,0,3255,9315
"Mummy",721,0,3255,9321
"Mummy",723,0,3256,9296
"Mummy",722,0,3257,9290
"Mummy",723,0,3260,9285
"Mummy",720,0,3261,9296
"Mummy",720,0,3261,9306
"Mummy",721,0,3261,9331
"Mummy",723,0,3262,9317
"Ghast",945,0,3401,3361
"Ghast",945,0,3404,3371
"Ghast",945,0,3406,3354
"Ghast",945,0,3406,3386
"Ghast",945,0,3407,3379
"Will o' the wisp",3483,0,3409,3369
"Myre Blamish Snail",2634,0,3409,3391
"Myre Blamish Snail",2649,0,3411,3361
"Ghast",945,0,3411,3380
"Ochre Blamish Snail",2651,0,3411,3387
"Ghast",945,0,3412,3357
"Myre Blamish Snail",2634,0,3414,3357
"Ghast",945,0,3414,3365
"Ghast",945,0,3415,3372
"Ghast",945,0,3415,3390
"Ghast",945,0,3416,3345
"Myre Blamish Snail",2634,0,3416,3362
"Myre Blamish Snail",2649,0,3416,3363
"Myre Blamish Snail",2649,0,3416,3371
"Ghast",945,0,3417,3337
"Myre Blamish Snail",2649,0,3417,3368
"Ghast",945,0,3417,3385
"Ghast",945,0,3418,3356
"Ghast",945,0,3419,3361
"Myre Blamish Snail",2634,0,3419,3370
"Ghast",945,0,3420,3333
"Will o' the wisp",3483,0,3420,3349
"Ochre Blamish Snail",2651,0,3422,3377
"Ghast",945,0,3423,3348
"Ghast",945,0,3424,3337
"Ghast",945,0,3426,3366
"Myre Blamish Snail",2634,0,3427,3377
"Ghast",945,0,3427,3379
"Ghast",945,0,3427,3389
"Ghast",945,0,3429,3330
"Ghast",945,0,3429,3352
"Will o' the wisp",3483,0,3430,3340
"Ghast",945,0,3430,3344
"Ochre Blamish Snail",2646,0,3430,3375
"Myre Blamish Snail",2649,0,3430,3380
"Ghast",945,0,3431,3366
"Will o' the wisp",3483,0,3435,3330
"Will o' the wisp",3483,0,3435,3359
"Ghast",945,0,3436,3389
"Will o' the wisp",3483,0,3437,3374
"Bark Blamish Snail",2648,0,3439,3354
"Ochre Blamish Snail",2651,0,3441,3353
"Myre Blamish Snail",2634,0,3441,3355
"Ghast",945,0,3441,3364
"Ghast",945,0,3443,3383
"Will o' the wisp",3483,0,3446,3385
"Will o' the wisp",3483,0,3447,3388
"Ghast",945,0,3447,3391
"Ghast",945,0,3449,3345
"Will o' the wisp",3483,0,3450,3370
"Will o' the wisp",3483,0,3450,3387
"Will o' the wisp",3483,0,3451,3336
"Will o' the wisp",3483,0,3452,3355
"Ghast",945,0,3453,3357
"Ghast",945,0,3453,3386
"Ghast",945,0,3454,3346
"Ghast",945,0,3454,3369
"Dark kebbit",5532,0,2374,3575
"Dashing kebbit",5533,0,2375,3578
"Dark kebbit",5532,0,2380,3581
"Tortoise",6076,0,2410,3528
"Tortoise",6075,0,2416,3527
"Trainer Nacklepen",6101,0,2421,3525
"Tortoise",6075,0,2424,3529
"King Scorpion",3027,0,3070,3829
"King Scorpion",3027,0,3070,3836
"Fishing spot",6784,0,3070,3839
"Rogue Guard",3191,1,3017,5060
"Rogue Guard",3190,1,3018,5072
"Spin Blades",3195,1,3044,5105
"Spin Blades",3196,1,3059,5090
"Deviant spectre",7279,0,1602,10009
"Shade",7258,0,1603,10040
"Deviant spectre",7279,0,1604,10013
"Shade",7258,0,1604,10037
"Shade",7258,0,1604,10045
"Shade",7258,0,1605,10032
"Deviant spectre",7279,0,1606,10009
"Deviant spectre",7279,0,1606,10015
"Shade",7258,0,1606,10035
"Shade",7258,0,1606,10043
"Twisted Banshee",7272,0,1608,9994
"Twisted Banshee",7272,0,1608,9998
"Shade",7258,0,1608,10024
"Deviant spectre",7279,0,1609,10011
"Twisted Banshee",7272,0,1612,9998
"Shade",7258,0,1612,10024
"Shade",7258,0,1615,10020
"Shade",7258,0,1618,10015
"Deviant spectre",7279,0,1619,10007
"Deviant spectre",7279,0,1619,10010
"Pirate",7282,0,1619,10014
"Twisted Banshee",7272,0,1620,9992
"Shade",7258,0,1620,10017
"Deviant spectre",7279,0,1621,10004
"Twisted Banshee",7272,0,1623,9995
"Twisted Banshee",7272,0,1625,9992
"Ankou",7257,0,1637,9991
"Ankou",7257,0,1638,9995
"Skeleton",7265,0,1638,10045
"Possessed pickaxe",7268,0,1639,10044
"Ankou",7257,0,1640,9990
"Ankou",7257,0,1640,9997
"Skeleton",7265,0,1640,10046
"Ankou",7257,0,1641,9993
"Possessed pickaxe",7268,0,1641,10044
"Skeleton",7265,0,1642,10046
"Ankou",7257,0,1643,9996
"Ankou",7257,0,1643,9999
"Ankou",7257,0,1644,9991
"Cyclops",7271,0,1644,10012
"Ankou",7257,0,1646,9999
"Cyclops",7271,0,1647,10011
"Cyclops",7270,0,1647,10023
"Ankou",7257,0,1648,9996
"Magic axe",7269,0,1649,10017
"Cyclops",7270,0,1650,10011
"Magic axe",7269,0,1650,10016
"Cyclops",7271,0,1651,10021
"Cyclops",7271,0,1654,10023
"Dagannoth",7260,0,1656,9996
"Dagannoth",7260,0,1659,9996
"Ghost",7263,0,1659,10023
"Dagannoth",7259,0,1660,9999
"Dagannoth",7259,0,1660,10001
"Ghost",7263,0,1661,10024
"Dagannoth",7260,0,1662,9996
"Dagannoth",7260,0,1662,9999
"Dagannoth",7259,0,1662,10002
"Ghost",7263,0,1663,10021
"Ghost",7263,0,1663,10023
"Ghost",7263,0,1663,10026
"Mutated Bloodveld",7276,0,1625,10033
"Mutated Bloodveld",7276,0,1628,10030
"Mutated Bloodveld",7276,0,1629,10035
"Mutated Bloodveld",7276,0,1631,10032
"Mutated Bloodveld",7276,0,1633,10028
"Hill Giant",7261,0,1634,10011
"Hill Giant",7261,0,1634,10015
"Mutated Bloodveld",7276,0,1634,10031
"Hill Giant",7261,0,1637,10008
"Possessed pickaxe",7268,0,1637,10033
"Hill Giant",7261,0,1638,10012
"Moss giant",7262,0,1638,10017
"Possessed pickaxe",7268,0,1639,10031
"Magic axe",7269,0,1639,10033
"Possessed pickaxe",7268,0,1639,10035
"Possessed pickaxe",7268,0,1641,10033
"Magic axe",7269,0,1641,10035
"Deviant spectre",7279,0,1646,9988
"Hill Giant",7261,0,1647,10036
"Hill Giant",7261,0,1650,10034
"Hill Giant",7261,0,1650,10038
"Deviant spectre",7279,0,1651,9989
"Moss giant",7262,0,1655,10012
"Hill Giant",7261,0,1655,10038
"Deviant spectre",7279,0,1656,9987
"Deviant spectre",7279,0,1657,9990
"Moss giant",7262,0,1658,10014
"Moss giant",7262,0,1662,10014
"Jossik",4424,0,2518,4633
"Lazim",6151,0,3127,9325
"Crust of ice",6145,1,3091,9307
"Pentyn",3568,1,3091,9324
"Lazim",6152,1,3102,9311
"Enakhra",6147,1,3104,9286
"Akthanakos",6148,1,3105,9297
"Furnace grate",6146,1,3115,9323
"Pile of bones",6144,2,3104,9307
"Lazim",6153,2,3108,9320
"Terrorbird",2064,0,2498,3141
"Black bear",2839,0,2501,3159
"Rat",2854,0,2502,3184
"Terrorbird",2064,0,2504,3140
"Elkoy",6265,0,2504,3191
"Goblin",3045,0,2505,3176
"Rat",2854,0,2506,3190
"Hill Giant",2100,0,2507,3149
"Rat",2854,0,2508,3187
"Rat",2854,0,2509,3191
"Rat",2854,0,2511,3188
"Rat",2854,0,2512,3190
"Rat",2854,0,2513,3187
"Elkoy",6266,0,2514,3159
"Rat",2854,0,2516,3190
"Rat",2854,0,2516,3191
"Wolf",106,0,2516,3197
"Giant rat",2856,0,2517,3184
"Goblin",3045,0,2519,3145
"Giant rat",2863,0,2520,3187
"Gnome",6095,0,2521,3169
"Gnome",6095,0,2521,3171
"Kalron",4980,0,2521,3177
"Gnome",6096,0,2522,3172
"Goblin",3045,0,2523,3155
"Remsai",4966,0,2524,3169
"Gnome",6094,0,2526,3168
"Gnome",6094,0,2529,3163
"Gnome",6094,0,2530,3172
"Spider",3019,0,2535,3181
"Spider",3019,0,2535,3183
"Gnome",6094,0,2536,3169
"Spider",3019,0,2536,3180
"Spider",3019,0,2537,3183
"Butterfly",238,0,2540,3167
"Local Gnome",4979,0,2541,3168
"Local Gnome",4979,0,2541,3171
"Spider",3019,0,2541,3182
"Spider",3019,0,2541,3188
"Goblin",3045,0,2542,3155
"Local Gnome",4979,0,2542,3167
"King Bolren",4963,0,2542,3169
"Local Gnome",4979,0,2542,3172
"Spider",3019,0,2542,3186
"Spider",3019,0,2544,3191
"Hill Giant",2098,0,2545,3144
"Hill Giant",2099,0,2548,3147
"Wolf",106,0,2548,3179
"Spider",3019,0,2548,3190
"Butterfly",234,0,2549,3139
"Goblin",3045,0,2550,3166
"Goblin",3028,0,2550,3197
"Goblin",3028,0,2552,3195
"Goblin",3028,0,2553,3198
"Ogre",2095,0,2554,3192
"Goblin",3028,0,2555,3194
"Goblin",3045,0,2557,3198
"Bolkoy",4965,1,2527,3161
"Whirlpool",493,0,2245,10026
"Whirlpool",493,0,2246,10013
"Whirlpool",493,0,2246,10019
"Waterfiend",2917,0,2248,9994
"Waterfiend",2917,0,2248,9997
"Waterfiend",2917,0,2250,9991
"Waterfiend",2917,0,2250,9995
"Waterfiend",2917,0,2252,9993
"Whirlpool",493,0,2254,10035
"Waterfiend",2917,0,2255,9989
"Whirlpool",493,0,2255,10024
"Whirlpool",493,0,2255,10029
"Whirlpool",493,0,2257,10039
"Waterfiend",2917,0,2258,9988
"Waterfiend",2917,0,2259,9991
"Whirlpool",493,0,2259,9996
"Whirlpool",493,0,2259,10021
"Waterfiend",2917,0,2261,9987
"Whirlpool",493,0,2261,10016
"Waterfiend",2917,0,2264,9988
"Whirlpool",493,0,2264,10003
"Whirlpool",493,0,2266,10011
"Whirlpool",493,0,2267,9993
"Whirlpool",493,0,2267,9996
"Whirlpool",493,0,2270,9989
"Whirlpool",493,0,2274,10009
"Whirlpool",496,0,2278,10034
"Waterfiend",2917,0,2280,9989
"Whirlpool",493,0,2280,10010
"Waterfiend",2917,0,2281,9987
"Waterfiend",2917,0,2285,9988
"Whirlpool",493,0,2285,10005
"Waterfiend",2917,0,2287,9987
"Waterfiend",2917,0,2287,9989
"Whirlpool",493,0,2291,10016
"Whirlpool",493,0,2292,9991
"Whirlpool",493,0,2296,9992
"Whirlpool",493,0,2296,10002
"Whirlpool",493,0,2297,9998
"Whirlpool",493,0,2298,10010
"Whirlpool",493,0,2298,10017
"Schoolgirl",1914,0,1733,4970
"Teacher and pupil",1922,0,1734,4960
"Mole display",6018,0,1735,4954
"Camel display",6013,0,1735,4964
"Schoolboy",1919,0,1736,4960
"Natural historian",6005,0,1737,4950
"Lizard display",6011,0,1740,4979
"Schoolboy",1919,0,1741,4970
"Penguin display",6012,0,1742,4954
"Schoolboy",1920,0,1742,4959
"Leech display",6007,0,1742,4964
"Schoolgirl",1921,0,1745,4950
"Teacher and pupil",1913,0,1745,4961
"Schoolboy",1920,0,1747,4981
"Schoolboy",1919,0,1749,4943
"Natural historian",6005,0,1749,4961
"Battle tortoise display",6017,0,1750,4979
"Terrorbird display",6014,0,1752,4938
"Schoolgirl",1914,0,1752,4977
"Schoolboy",1919,0,1753,4970
"Natural historian",6003,0,1754,4947
"Schoolgirl",1914,0,1755,4951
"Schoolboy",1920,0,1757,4936
"Natural historian",6002,0,1758,4973
"Natural historian",6003,0,1759,4939
"Schoolboy",1920,0,1759,4943
"Teacher and pupil",1913,0,1759,4977
"Schoolboy",1919,0,1759,4980
"Teacher and pupil",1922,0,1760,4946
"Teacher and pupil",1922,0,1762,4978
"Schoolgirl",1921,0,1763,4975
"Schoolboy",1920,0,1764,4973
"Teacher and pupil",1913,0,1765,4946
"Dragon display",6015,0,1765,4979
"Schoolgirl",1921,0,1766,4964
"Schoolgirl",1921,0,1771,4939
"Natural historian",6004,0,1771,4961
"Schoolgirl",1914,0,1771,4985
"Schoolboy",1919,0,1772,4970
"Natural historian",6002,0,1772,4980
"Schoolgirl",1921,0,1773,4959
"Monkey display",6010,0,1774,4954
"Snail display",6009,0,1774,4964
"Natural historian",6004,0,1775,4950
"Wyvern display",6016,0,1775,4979
"Teacher and pupil",1922,0,1779,4961
"Sea slugs display",6008,0,1781,4954
"Schoolboy",1920,0,1782,4961
"Schoolgirl",1914,0,1783,4951
"Schoolboy",1920,0,1785,4970
"Orlando Smith",6001,0,1759,4955
"Sid",7430,0,1615,4832
"<col=00ffff>Mirror</col>",7436,0,1622,4828
"Mandy",7433,0,1626,4840
"Lacey",7432,0,1629,4850
"Mandy",7434,0,1636,4817
"Tayten",7431,0,1639,4838
"Shady figure",7435,0,1644,4819
"Rocks",101,0,2442,10159
"Dagannoth",3185,0,2443,10150
"Rocks",103,0,2443,10158
"Rocks",103,0,2443,10159
"Egg",5932,0,2444,10137
"Dagannoth",3185,0,2444,10141
"Dagannoth",3185,0,2445,10154
"Dagannoth",3185,0,2447,10140
"Egg",5932,0,2447,10164
"Egg",5932,0,2448,10166
"Rocks",101,0,2449,10160
"Rocks",103,0,2449,10164
"Egg",5932,0,2449,10167
"Egg",5932,0,2451,10134
"Dagannoth",3185,0,2451,10146
"Dagannoth",3185,0,2451,10161
"Rocks",101,0,2451,10165
"Egg",5932,0,2452,10133
"Egg",5932,0,2452,10136
"Egg",5932,0,2454,10126
"Egg",5932,0,2454,10129
"Egg",5932,0,2454,10132
"Dagannoth",3185,0,2454,10145
"Dagannoth",3185,0,2454,10149
"Rocks",103,0,2454,10159
"Dagannoth",3185,0,2455,10155
"Rocks",101,0,2455,10164
"Dagannoth",3185,0,2456,10136
"Rocks",101,0,2456,10161
"Dagannoth",3185,0,2457,10141
"Egg",5932,0,2458,10147
"Egg",5932,0,2458,10148
"Dagannoth",3185,0,2458,10156
"Rocks",103,0,2458,10160
"Egg",5932,0,2459,10127
"Dagannoth",3185,0,2459,10136
"Rocks",101,0,2459,10166
"Egg",5932,0,2459,10169
"Dagannoth",3185,0,2460,10131
"Rocks",101,0,2460,10153
"Rocks",103,0,2460,10155
"Egg",5932,0,2460,10169
"Dagannoth",3185,0,2461,10138
"Rocks",103,0,2461,10154
"Dagannoth",3185,0,2461,10163
"Egg",5932,0,2462,10128
"Dagannoth",3185,0,2463,10134
"Dagannoth",3185,0,2463,10158
"Dagannoth",3185,0,2464,10131
"Dagannoth",3185,0,2464,10161
"Rocks",103,0,2464,10165
"Rocks",103,0,2464,10167
"Egg",5932,0,2465,10125
"Egg",5932,0,2466,10141
"Dagannoth",3185,0,2466,10164
"Dagannoth",3185,0,2467,10137
"Egg",5932,0,2467,10141
"Dagannoth",3185,0,2468,10133
"Dagannoth",3185,0,2468,10158
"Egg",5932,0,2469,10125
"Dagannoth",3185,0,2469,10130
"Dagannoth",3185,0,2470,10136
"Dagannoth",3185,0,2470,10161
"Rocks",103,0,2470,10164
"Dagannoth",3185,0,2471,10138
"Dagannoth",3185,0,2471,10155
"Dagannoth",3185,0,2472,10134
"Rocks",103,0,2472,10162
"Dagannoth",3185,0,2473,10129
"Dagannoth",3185,0,2473,10141
"Dagannoth",3185,0,2474,10154
"Egg",5932,0,2474,10159
"Egg",5932,0,2475,10126
"Dagannoth",3185,0,2476,10143
"Dagannoth",3185,0,2476,10148
"Dagannoth",3185,0,2476,10156
"Egg",5932,0,2477,10158
"Dagannoth",3185,0,2478,10141
"Dagannoth",3185,0,2478,10152
"Egg",5932,0,2478,10158
"Dagannoth",3185,0,2479,10145
"Dagannoth",3185,0,2480,10148
"Egg",5932,0,2481,10125
"Dagannoth",3185,0,2482,10127
"Dagannoth",3185,0,2482,10143
"Dagannoth",3185,0,2482,10154
"Dagannoth",3185,0,2482,10157
"Egg",5932,0,2485,10123
"Dagannoth",3185,0,2485,10126
"Dagannoth",3185,0,2485,10153
"Dagannoth",3185,0,2485,10158
"Dagannoth",3185,0,2485,10163
"Egg",5932,0,2485,10168
"Dagannoth",3185,0,2486,10141
"Egg",5932,0,2487,10124
"Dagannoth",3185,0,2487,10131
"Dagannoth",3185,0,2487,10146
"Dagannoth",3185,0,2488,10137
"Dagannoth",3185,0,2488,10155
"Dagannoth",3185,0,2488,10162
"Egg",5932,0,2489,10144
"Egg",5932,0,2492,10139
"Egg",5932,0,2492,10155
"Corporeal Beast",319,2,2993,4382
"Spider",5238,0,2761,9189
"Monkey Zombie",5283,0,2761,9193
"Monkey Zombie",5281,0,2761,9197
"Monkey Zombie",5283,0,2761,9204
"Monkey Zombie",5281,0,2763,9201
"Monkey Zombie",5283,0,2763,9205
"Monkey Zombie",5281,0,2764,9191
"Monkey Zombie",5283,0,2764,9193
"Spider",5238,0,2764,9195
"Monkey Zombie",5283,0,2764,9197
"Monkey Zombie",5283,0,2765,9188
"Monkey Zombie",5283,0,2765,9202
"Monkey Zombie",5283,0,2765,9203
"Monkey Zombie",5283,0,2766,9191
"Monkey Zombie",5283,0,2766,9196
"Monkey Zombie",5281,0,2766,9199
"Spider",5238,0,2767,9163
"Spider",5238,0,2768,9187
"Monkey Zombie",5283,0,2768,9197
"Monkey Zombie",5283,0,2768,9201
"Monkey Zombie",5282,0,2768,9203
"Monkey Zombie",5281,0,2769,9190
"Spider",5238,0,2769,9193
"Monkey Zombie",5282,0,2769,9202
"Monkey Zombie",5283,0,2770,9188
"Monkey Zombie",5283,0,2770,9192
"Monkey Zombie",5283,0,2770,9199
